file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws
u_mand_factor\set98\u_mand_factor_0.7.py,u_mand_factor,98,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740002,40,15,64.399998,78.200002,29.959999,1,1,1098,0
u_mand_factor\set98\u_mand_factor_0.8.py,u_mand_factor,98,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959998,40,15,73.599999,82.799998,34.239999,1,1,1098,0
u_mand_factor\set98\u_mand_factor_0.9.py,u_mand_factor,98,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180002,40,12,82.800001,87.400002,38.580001,1,1,1098,1
u_mand_factor\set99\u_mand_factor_0.1.py,u_mand_factor,99,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419998,40,11,9.2,50.599998,4.286667,1,0,1099,0
u_mand_factor\set99\u_mand_factor_0.2.py,u_mand_factor,99,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639996,40,11,18.400001,55.199994,8.573334,1,0,1099,0
u_mand_factor\set99\u_mand_factor_0.3.py,u_mand_factor,99,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.86,40,11,27.599999,59.8,12.859999,1,1,1099,0
u_mand_factor\set99\u_mand_factor_0.4.py,u_mand_factor,99,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080002,40,11,36.800002,64.400002,17.146668,1,1,1099,0
u_mand_factor\set99\u_mand_factor_0.5.py,u_mand_factor,99,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,45.999998,68.999998,21.433332,1,1,1099,0
u_mand_factor\set99\u_mand_factor_0.6.py,u_mand_factor,99,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519999,40,11,55.2,73.599999,25.72,1,1,1099,0
u_mand_factor\set99\u_mand_factor_0.7.py,u_mand_factor,99,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740002,40,11,64.400001,78.200002,30.006667,1,1,1099,0
u_mand_factor\set99\u_mand_factor_0.8.py,u_mand_factor,99,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959999,40,11,73.6,82.799999,34.293333,1,1,1099,0
u_mand_factor\set99\u_mand_factor_0.9.py,u_mand_factor,99,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179996,40,12,82.799999,87.399994,38.519999,1,1,1099,2
